,word,code,full_code,cluster
889,приволочь,2.3.2.3,2.3.2.3.1.2.2.,2
890,приворожить,2.3.2.2,2.3.2.2.2.2.2.2.,1
891,привыкнуть,2.3.2.1,2.3.2.1.5.1.,1
892,привязать,2.3.2.2,2.3.2.2.2.2.3.1.2.,2
893,привязаться,2.3.2.2,2.3.2.2.2.2.3.1.1.,1
894,приглянуться,2.3.2.2,2.3.2.2.2.2.3.1.2.,1
895,пригнать,2.3.2.3,2.3.2.3.1.2.2.,2
896,пригорюниться,2.3.2.2,2.3.2.2.3.4.1.,1
897,придумать,2.3.2.1,2.3.2.1.2.4.1.,0
898,придумать,2.3.2.3,2.3.2.3.1.4.,0
899,прижать,2.3.2.3,2.3.2.3.1.3.,2
900,призадуматься,2.3.2.1,2.3.2.1.2.2.,0
901,призвать,2.3.2.3,2.3.2.3.1.3.,2
902,призвать,2.3.2.3,2.3.2.3.3.,2
903,признать,2.3.2.3,2.3.2.3.1.7.1.,0
904,приказать,2.3.2.3,2.3.2.3.1.1.,0
905,прикинуть,2.3.2.1,2.3.2.1.2.1.,0
906,прикипеть,2.3.2.2,2.3.2.2.2.2.3.1.1.,1
907,приметить,2.3.2.1,2.3.2.1.4.1.,0
908,принимать,2.3.2.1,2.3.2.1.1.,2
909,принимать,2.3.2.1,2.3.2.1.3.3.,2
910,принудить,2.3.2.3,2.3.2.3.1.3.,0
911,принять,2.3.2.1,2.3.2.1.1.,2
912,принять,2.3.2.1,2.3.2.1.3.3.,2
913,припереть,2.3.2.3,2.3.2.3.1.3.,2
914,приписать,2.3.2.1,2.3.2.1.2.6.,0
915,припомнить,2.3.2.1,2.3.2.1.5.1.,0
916,припомниться,2.3.2.1,2.3.2.1.5.1.,0
917,прислать,2.3.2.3,2.3.2.3.1.2.1.2.,2
918,прислушаться,2.3.2.1,2.3.2.1.4.1.,0
919,присмотреться,2.3.2.1,2.3.2.1.3.3.,0
920,присоединиться,2.3.2.3,2.3.2.3.1.7.1.,2
921,присохнуть,2.3.2.2,2.3.2.2.2.2.2.1.,2
922,приспичить,2.3.2.3,2.3.2.3.3.,1
923,пристраститься,2.3.2.2,2.3.2.2.2.2.3.1.1.,1
924,притащить,2.3.2.3,2.3.2.3.1.2.2.,2
925,притерпеться,2.3.2.3,2.3.2.3.4.,1
926,притупиться,2.3.2.2,2.3.2.2.3.2.1.,1
927,притязать,2.3.2.3,2.3.2.3.3.,0
928,приуныть,2.3.2.2,2.3.2.2.3.4.1.,1
929,причесть,2.3.2.1,2.3.2.1.2.6.,0
930,причислить,2.3.2.1,2.3.2.1.2.6.,0
931,пришибить,2.3.2.2,2.3.2.2.2.3.4.2.,1
932,проведать,2.3.2.1,2.3.2.1.3.2.,0
933,проводить,2.3.2.3,2.3.2.3.1.2.1.1.,2
934,проглотить,2.3.2.2,2.3.2.2.2.3.6.1.,2
935,прогнать,2.3.2.3,2.3.2.3.1.2.1.1.,2
936,прогневать,2.3.2.2,2.3.2.2.2.3.7.2.,1
937,прогневаться,2.3.2.2,2.3.2.2.2.3.7.1.,1
938,прогневить,2.3.2.2,2.3.2.2.2.3.7.2.,1
939,продержать,2.3.2.3,2.3.2.3.1.3.,2
940,продумать,2.3.2.1,2.3.2.1.2.2.,0
941,проектирование,2.3.2.3,2.3.2.3.1.4.,0
942,проектировать,2.3.2.3,2.3.2.3.1.4.,0
943,прозреть,2.3.2.1,2.3.2.1.3.3.,0
944,промучиться,2.3.2.2,2.3.2.2.2.3.4.1.,1
945,пронзить,2.3.2.2,2.3.2.2.2.1.1.2.,2
946,проникнуть,2.3.2.1,2.3.2.1.3.3.,2
947,проникнуться,2.3.2.1,2.3.2.1.3.3.,0
948,проницать,2.3.2.1,2.3.2.1.3.1.,1
949,просмотреть,2.3.2.1,2.3.2.1.3.1.,0
950,протестовать,2.3.2.3,2.3.2.3.1.7.2.,1
951,прочувствовать,2.3.2.2,2.3.2.2.1.,1
952,психовать,2.3.2.2,2.3.2.2.2.3.5.1.,1
953,пугать,2.3.2.2,2.3.2.2.2.3.5.2.,1
954,пугать,2.3.2.3,2.3.2.3.1.2.1.3.,1
955,пугаться,2.3.2.2,2.3.2.2.2.3.5.1.,1
956,пустеть,2.3.2.2,2.3.2.2.4.1.,1
957,путаться,2.3.2.1,2.3.2.1.2.3.,1
958,пылать,2.3.2.2,2.3.2.2.2.1.1.1.,2
959,пытать,2.3.2.2,2.3.2.2.2.3.4.2.,1
960,пыхать,2.3.2.2,2.3.2.2.2.1.1.1.,2
961,пьянеть,2.3.2.2,2.3.2.2.2.1.1.1.,1
962,пьянить,2.3.2.2,2.3.2.2.2.1.1.2.,1
963,радовать,2.3.2.2,2.3.2.2.2.2.1.2.,1
964,радоваться,2.3.2.2,2.3.2.2.2.2.1.1.,1
965,разбежаться,2.3.2.1,2.3.2.1.2.3.,2
966,разбираться,2.3.2.1,2.3.2.1.3.1.,0
967,разведать,2.3.2.1,2.3.2.1.3.2.,0
968,развеселить,2.3.2.2,2.3.2.2.2.2.1.2.,1
969,развеселиться,2.3.2.2,2.3.2.2.2.2.1.1.,1
970,разволноваться,2.3.2.2,2.3.2.2.2.1.1.1.,1
971,разворошить,2.3.2.1,2.3.2.1.5.1.,2
972,развязать,2.3.2.3,2.3.2.3.1.6.1.,2
973,разгадать,2.3.2.1,2.3.2.1.2.5.,0
974,разгадать,2.3.2.1,2.3.2.1.3.1.,0
975,разглядеть,2.3.2.1,2.3.2.1.3.3.,0
976,разгневать,2.3.2.2,2.3.2.2.2.3.7.2.,1
977,разделить,2.3.2.1,2.3.2.1.2.6.,0
978,раздирать,2.3.2.2,2.3.2.2.2.3.4.2.,1
979,раздосадовать,2.3.2.2,2.3.2.2.2.3.6.2.,1
980,раздражить,2.3.2.2,2.3.2.2.2.3.6.2.,1
981,раздражиться,2.3.2.2,2.3.2.2.2.3.6.1.,1
982,раздразнить,2.3.2.3,2.3.2.3.3.,2
983,раздумать,2.3.2.3,2.3.2.3.1.4.,1
984,раздуматься,2.3.2.1,2.3.2.1.2.2.,1
985,раздумывать,2.3.2.1,2.3.2.1.2.2.,0
986,разжалобить,2.3.2.2,2.3.2.2.2.2.3.2.2.,1
987,разжечь,2.3.2.2,2.3.2.2.2.1.1.2.,2
988,разлюбить,2.3.2.2,2.3.2.2.2.2.2.1.,1
989,разлюбить,2.3.2.2,2.3.2.2.2.3.2.1.,1
990,размечтаться,2.3.2.1,2.3.2.1.2.4.2.,1
991,размыкать,2.3.2.2,2.3.2.2.3.2.1.,2
992,размыслить,2.3.2.1,2.3.2.1.2.2.,0
993,размышлять,2.3.2.1,2.3.2.1.2.2.,0
994,размягчить,2.3.2.2,2.3.2.2.2.2.3.2.2.,1
995,размякнуть,2.3.2.2,2.3.2.2.3.1.1.,1
996,разнежиться,2.3.2.2,2.3.2.2.3.1.1.,1
997,разнервничаться,2.3.2.2,2.3.2.2.2.3.5.1.,1
998,разобрать,2.3.2.1,2.3.2.1.3.3.,2
999,разобраться,2.3.2.1,2.3.2.1.3.1.,0
1000,разобраться,2.3.2.1,2.3.2.1.3.3.,0
1001,разогнать,2.3.2.3,2.3.2.3.1.2.1.1.,2
1002,разомлеть,2.3.2.2,2.3.2.2.3.1.1.,1
1003,разослать,2.3.2.3,2.3.2.3.1.2.1.2.,2
1004,разочаровать,2.3.2.2,2.3.2.2.2.3.2.2.,1
1005,разочароваться,2.3.2.2,2.3.2.2.2.3.2.1.,1
1006,разрешать,2.3.2.1,2.3.2.1.3.3.,0
1007,разрешать,2.3.2.3,2.3.2.3.1.6.1.,0
1008,разрешить,2.3.2.1,2.3.2.1.3.3.,0
1009,разрешить,2.3.2.3,2.3.2.3.1.6.1.,0
1010,разубедить,2.3.2.1,2.3.2.1.6.2.,0
1011,разузнать,2.3.2.1,2.3.2.1.3.2.,0
1012,разуметь,2.3.2.1,2.3.2.1.3.1.,0
1013,разуметь,2.3.2.1,2.3.2.1.3.3.,0
1014,разъярить,2.3.2.2,2.3.2.2.2.3.7.2.,1
1015,раскачать,2.3.2.3,2.3.2.3.1.3.,2
1016,раскаяться,2.3.2.2,2.3.2.2.2.2.3.2.1.,1
1017,раскрыть,2.3.2.1,2.3.2.1.3.1.,0
1018,распалить,2.3.2.2,2.3.2.2.2.1.1.2.,1
1019,распирать,2.3.2.2,2.3.2.2.2.1.1.1.,2
1020,распознать,2.3.2.1,2.3.2.1.3.2.,0
1021,располагать,2.3.2.3,2.3.2.3.1.4.,2
1022,располагать,2.3.2.3,2.3.2.3.1.5.,2
1023,расположить,2.3.2.2,2.3.2.2.2.2.3.1.2.,2
1024,расположить,2.3.2.3,2.3.2.3.3.,2
1025,расположиться,2.3.2.2,2.3.2.2.2.2.3.1.1.,2
1026,расположиться,2.3.2.3,2.3.2.3.1.4.,2
1027,распорядиться,2.3.2.3,2.3.2.3.1.4.,0
1028,распорядиться,2.3.2.3,2.3.2.3.1.5.,0
1029,распугать,2.3.2.3,2.3.2.3.1.2.1.3.,2
1030,рассадить,2.3.2.3,2.3.2.3.1.2.2.,2
1031,рассеять,2.3.2.3,2.3.2.3.1.2.1.1.,2
1032,рассматриваться,2.3.2.1,2.3.2.1.3.1.,0
1033,рассмотреть,2.3.2.1,2.3.2.1.3.1.,0
1034,расстроить,2.3.2.2,2.3.2.2.3.4.2.,1
1035,расстроиться,2.3.2.2,2.3.2.2.3.4.1.,1
1036,рассудить,2.3.2.1,2.3.2.1.2.2.,0
1037,рассудить,2.3.2.3,2.3.2.3.1.4.,0
1038,рассуждать,2.3.2.1,2.3.2.1.2.2.,0
1039,рассчитать,2.3.2.1,2.3.2.1.2.5.,0
1040,рассчитывать,2.3.2.1,2.3.2.1.2.5.,0
1041,рассчитывать,2.3.2.1,2.3.2.1.6.4.,0
1042,растерзать,2.3.2.2,2.3.2.2.2.3.4.2.,1
1043,растеряться,2.3.2.2,2.3.2.2.2.3.5.1.,1
1044,растревожить,2.3.2.2,2.3.2.2.2.3.5.2.,1
1045,растрогать,2.3.2.2,2.3.2.2.2.2.3.2.2.,1
1046,расхотеться,2.3.2.3,2.3.2.3.3.,1
1047,расценить,2.3.2.1,2.3.2.1.2.6.,0
1048,расчесть,2.3.2.1,2.3.2.1.2.5.,0
1049,расчувствоваться,2.3.2.2,2.3.2.2.2.2.3.2.1.,1
1050,расшевелить,2.3.2.2,2.3.2.2.2.1.1.2.,1
1051,рваться,2.3.2.3,2.3.2.3.3.,2
1052,реагировать,2.3.2.1,2.3.2.1.2.6.,0
1053,реализация,2.3.2.1,2.3.2.1.3.3.,0
1054,ревновать,2.3.2.2,2.3.2.2.2.3.1.,1
1055,решить,2.3.2.3,2.3.2.3.1.1.,0
1056,решить,2.3.2.3,2.3.2.3.1.4.,0
1057,решиться,2.3.2.3,2.3.2.3.1.4.,0
1058,рисовать,2.3.2.1,2.3.2.1.2.4.2.,0
1059,рисоваться,2.3.2.1,2.3.2.1.2.4.2.,1
1060,робеть,2.3.2.2,2.3.2.2.2.3.5.2.,1
1061,сажать,2.3.2.3,2.3.2.3.1.3.,2
1062,сатанеть,2.3.2.2,2.3.2.2.2.3.7.1.,1
1063,сваливать,2.3.2.3,2.3.2.3.1.5.,2
1064,сведать,2.3.2.1,2.3.2.1.3.2.,0
1065,сверлить,2.3.2.1,2.3.2.1.2.2.,2
1066,светить,2.3.2.2,2.3.2.2.2.2.3.1.2.,2
1067,светлеть,2.3.2.2,2.3.2.2.4.2.1.,1
1068,светлеть,2.3.2.2,2.3.2.2.4.3.,1
1069,свирепеть,2.3.2.2,2.3.2.2.2.3.7.1.,1
1070,сгладить,2.3.2.2,2.3.2.2.3.2.2.,0
1071,сгорать,2.3.2.2,2.3.2.2.2.1.1.1.,2
1072,сдаваться,2.3.2.1,2.3.2.1.2.4.1.,2
1073,сдавливать,2.3.2.2,2.3.2.2.3.4.2.,2
1074,сдержать,2.3.2.3,2.3.2.3.1.8.,2
1075,сдерживать,2.3.2.3,2.3.2.3.1.8.,2
1076,сердить,2.3.2.2,2.3.2.2.2.3.7.2.,1
1077,сердиться,2.3.2.2,2.3.2.2.2.3.7.1.,1
1078,серчать,2.3.2.2,2.3.2.2.2.3.7.1.,1
1079,сечь,2.3.2.1,2.3.2.1.3.1.,1
1080,сечь,2.3.2.1,2.3.2.1.3.3.,1
1081,сжалиться,2.3.2.2,2.3.2.2.2.2.3.2.1.,1
1082,сжать,2.3.2.2,2.3.2.2.3.3.2.,2
1083,сжать,2.3.2.2,2.3.2.2.3.4.2.,2
1084,симпатизировать,2.3.2.2,2.3.2.2.2.2.3.1.1.,1
1085,скисать,2.3.2.2,2.3.2.2.3.3.1.,1
1086,скиснуть,2.3.2.2,2.3.2.2.3.3.1.,1
1087,склониться,2.3.2.3,2.3.2.3.1.4.,2
1088,сковать,2.3.2.2,2.3.2.2.2.3.5.2.,2
1089,скорбеть,2.3.2.2,2.3.2.2.3.4.1.,1
1090,скрести,2.3.2.2,2.3.2.2.2.3.5.1.,2
1091,скудеть,2.3.2.2,2.3.2.2.4.2.2.,1
1092,скучать,2.3.2.2,2.3.2.2.3.3.1.,1
1093,скучать,2.3.2.2,2.3.2.2.3.4.1.,1
1094,слабеть,2.3.2.2,2.3.2.2.4.1.,1
1095,слабнуть,2.3.2.2,2.3.2.2.4.1.,1
1096,следить,2.3.2.1,2.3.2.1.3.1.,0
1097,сломаться,2.3.2.2,2.3.2.2.2.3.4.1.,2
1098,слышать,2.3.2.1,2.3.2.1.3.1.,0
1099,слюбиться,2.3.2.2,2.3.2.2.2.2.2.1.,1
1100,смаковать,2.3.2.2,2.3.2.2.2.2.3.1.1.,1
1101,смекать,2.3.2.1,2.3.2.1.3.3.,1
1102,смирить,2.3.2.2,2.3.2.2.3.2.2.,2
1103,смотреть,2.3.2.1,2.3.2.1.2.6.,2
1104,смотреть,2.3.2.1,2.3.2.1.3.1.,2
1105,смотреть,2.3.2.1,2.3.2.1.4.1.,2
1106,смочь,2.3.2.3,2.3.2.3.1.8.,0
1107,смутить,2.3.2.2,2.3.2.2.3.5.2.,1
1108,смутиться,2.3.2.2,2.3.2.2.3.5.1.,1
1109,смыслить,2.3.2.1,2.3.2.1.3.3.,0
1110,смягчить,2.3.2.2,2.3.2.2.3.2.2.,0
1111,смягчиться,2.3.2.2,2.3.2.2.3.2.1.,1
1112,смягчиться,2.3.2.2,2.3.2.2.4.3.,1
1113,снедать,2.3.2.2,2.3.2.2.2.3.4.2.,1
1114,снести,2.3.2.3,2.3.2.3.4.,2
1115,снизойти,2.3.2.2,2.3.2.2.2.2.3.2.1.,1
1116,снизойти,2.3.2.3,2.3.2.3.1.4.,1
1117,сникать,2.3.2.2,2.3.2.2.3.3.1.,1
1118,собираться,2.3.2.3,2.3.2.3.4.,0
1119,соблаговолить,2.3.2.3,2.3.2.3.1.7.1.,0
1120,соблазниться,2.3.2.3,2.3.2.3.3.,1
1121,соболезновать,2.3.2.2,2.3.2.2.2.2.3.2.1.,1
1122,собрать,2.3.2.3,2.3.2.3.1.2.2.,2
1123,собрать,2.3.2.3,2.3.2.3.4.,2
1124,собраться,2.3.2.3,2.3.2.3.1.8.,2
1125,собраться,2.3.2.3,2.3.2.3.4.,2
1126,совеститься,2.3.2.2,2.3.2.2.3.5.1.,1
1127,совратить,2.3.2.3,2.3.2.3.2.1.,1
1128,согласиться,2.3.2.3,2.3.2.3.1.7.1.,0
1129,согласовать,2.3.2.3,2.3.2.3.1.7.1.,0
1130,согнать,2.3.2.3,2.3.2.3.1.2.1.1.,2
1131,согнать,2.3.2.3,2.3.2.3.1.2.2.,2
1132,сожалеть,2.3.2.2,2.3.2.2.2.2.3.1.1.,1
1133,сознать,2.3.2.1,2.3.2.1.3.3.,0
1134,соизволить,2.3.2.3,2.3.2.3.3.,0
1135,сойтись,2.3.2.3,2.3.2.3.1.7.1.,0
1136,сокрушаться,2.3.2.2,2.3.2.2.3.4.1.,1
1137,сокрушить,2.3.2.2,2.3.2.2.3.4.2.,2
1138,сомневаться,2.3.2.1,2.3.2.1.2.5.,0
1139,соображать,2.3.2.1,2.3.2.1.2.1.,0
1140,соображать,2.3.2.1,2.3.2.1.3.1.,0
1141,сообразить,2.3.2.1,2.3.2.1.2.2.,0
1142,сообразить,2.3.2.1,2.3.2.1.3.3.,0
1143,соскучиться,2.3.2.2,2.3.2.2.3.3.1.,1
1144,соскучиться,2.3.2.2,2.3.2.2.3.4.1.,1
1145,сосредоточить,2.3.2.1,2.3.2.1.2.2.,2
1146,сосредоточиться,2.3.2.1,2.3.2.1.2.2.,2
1147,сострадать,2.3.2.2,2.3.2.2.2.2.3.2.1.,1
1148,сохнуть,2.3.2.2,2.3.2.2.2.2.2.1.,1
1149,сочувствовать,2.3.2.2,2.3.2.2.2.2.3.1.1.,1
1150,сочувствовать,2.3.2.2,2.3.2.2.2.2.3.2.1.,1
1151,сплавить,2.3.2.3,2.3.2.3.1.2.1.1.,2
1152,спохватиться,2.3.2.1,2.3.2.1.5.1.,1
1153,справиться,2.3.2.3,2.3.2.3.1.8.,2
1154,спровадить,2.3.2.3,2.3.2.3.1.2.1.1.,2
1155,спросить,2.3.2.3,2.3.2.3.1.1.,0
1156,спугнуть,2.3.2.3,2.3.2.3.1.2.1.3.,2
1157,сразить,2.3.2.2,2.3.2.2.2.1.1.2.,2
1158,ставить,2.3.2.1,2.3.2.1.2.6.,2
1159,стараться,2.3.2.3,2.3.2.3.3.,0
1160,стерпеть,2.3.2.3,2.3.2.3.4.,1
1161,стесняться,2.3.2.2,2.3.2.2.3.5.1.,1
1162,стимулирование,2.3.2.3,2.3.2.3.2.1.,0
1163,стимуляция,2.3.2.3,2.3.2.3.2.1.,0
1164,столбенеть,2.3.2.2,2.3.2.2.4.1.,1
1165,столкнуться,2.3.2.1,2.3.2.1.3.1.,0
1166,стосковаться,2.3.2.2,2.3.2.2.3.4.1.,1
1167,стоять,2.3.2.3,2.3.2.3.1.1.,2
1168,страдать,2.3.2.2,2.3.2.2.2.2.3.2.1.,1
1169,страдать,2.3.2.2,2.3.2.2.2.3.4.1.,1
1170,страшить,2.3.2.2,2.3.2.2.2.3.5.2.,1
1171,страшиться,2.3.2.2,2.3.2.2.2.3.5.1.,0
1172,стращать,2.3.2.2,2.3.2.2.2.3.5.2.,1
1173,стремиться,2.3.2.3,2.3.2.3.3.,0
1174,струхнуть,2.3.2.2,2.3.2.2.2.3.5.1.,1
1175,стыдиться,2.3.2.2,2.3.2.2.3.5.1.,1
1176,стянуть,2.3.2.3,2.3.2.3.1.2.2.,2
1177,судить,2.3.2.1,2.3.2.1.2.6.,0
1178,судить,2.3.2.3,2.3.2.3.1.4.,0
1179,схватить,2.3.2.1,2.3.2.1.3.3.,2
1180,считать,2.3.2.1,2.3.2.1.2.6.,0
1181,считаться,2.3.2.1,2.3.2.1.4.1.,0
1182,таскать,2.3.2.3,2.3.2.3.1.3.,2
1183,тащить,2.3.2.3,2.3.2.3.1.3.,2
1184,таять,2.3.2.2,2.3.2.2.3.1.1.,1
1185,твердеть,2.3.2.2,2.3.2.2.4.2.1.,1
1186,теплеть,2.3.2.2,2.3.2.2.4.3.,1
1187,терзать,2.3.2.2,2.3.2.2.2.3.4.2.,1
1188,терзаться,2.3.2.2,2.3.2.2.2.3.4.1.,1
1189,терпеть,2.3.2.3,2.3.2.3.4.,0
1190,терпеться,2.3.2.3,2.3.2.3.4.,0
1191,теснить,2.3.2.2,2.3.2.2.2.3.4.2.,2
1192,тешить,2.3.2.2,2.3.2.2.2.2.3.1.2.,1
1193,тешиться,2.3.2.2,2.3.2.2.2.2.3.1.1.,1
1194,толкать,2.3.2.3,2.3.2.3.2.1.,2
1195,томить,2.3.2.2,2.3.2.2.2.3.4.2.,1
1196,томиться,2.3.2.2,2.3.2.2.2.3.4.1.,1
1197,томиться,2.3.2.2,2.3.2.2.2.3.5.1.,1
1198,томиться,2.3.2.2,2.3.2.2.3.1.1.,1
1199,томиться,2.3.2.2,2.3.2.2.3.3.1.,1
1200,торжествовать,2.3.2.2,2.3.2.2.2.2.1.1.,1
1201,торопить,2.3.2.3,2.3.2.3.2.3.,2
1202,тосковать,2.3.2.2,2.3.2.2.3.3.1.,1
1203,тосковать,2.3.2.2,2.3.2.2.3.4.1.,1
1204,точить,2.3.2.2,2.3.2.2.2.3.4.2.,2
1205,травмировать,2.3.2.2,2.3.2.2.2.3.4.2.,1
1206,требовать,2.3.2.3,2.3.2.3.1.1.,0
1207,требовать,2.3.2.3,2.3.2.3.1.5.,0
1208,тревожить,2.3.2.2,2.3.2.2.2.3.5.2.,1
1209,тревожиться,2.3.2.2,2.3.2.2.2.3.5.1.,1
1210,трезветь,2.3.2.2,2.3.2.2.4.2.1.,1
1211,трепетать,2.3.2.2,2.3.2.2.2.1.1.1.,1
1212,трепетать,2.3.2.2,2.3.2.2.2.3.5.1.,1
1213,трепыхаться,2.3.2.2,2.3.2.2.2.3.5.1.,2
1214,трогать,2.3.2.2,2.3.2.2.2.2.3.2.2.,2
1215,тронуться,2.3.2.2,2.3.2.2.2.2.3.2.1.,2
1216,трусить,2.3.2.2,2.3.2.2.2.3.5.1.,1
1217,трястись,2.3.2.2,2.3.2.2.2.3.5.1.,1
1218,тужить,2.3.2.2,2.3.2.2.3.4.1.,1
1219,туманить,2.3.2.1,2.3.2.1.2.3.,1
1220,тупеть,2.3.2.2,2.3.2.2.4.1.,1
1221,тыкать,2.3.2.3,2.3.2.3.1.2.1.2.,2
1222,тяготеть,2.3.2.1,2.3.2.1.4.2.,1
1223,тяготить,2.3.2.2,2.3.2.2.2.3.4.2.,1
1224,тяготиться,2.3.2.2,2.3.2.2.2.3.4.1.,1
1225,тянуть,2.3.2.1,2.3.2.1.4.2.,2
1226,тянуть,2.3.2.3,2.3.2.3.1.3.,2
1227,тянуть,2.3.2.3,2.3.2.3.3.,2
1228,тянуться,2.3.2.3,2.3.2.3.3.,2
1229,убедить,2.3.2.1,2.3.2.1.6.2.,0
1230,убедиться,2.3.2.1,2.3.2.1.6.2.,0
1231,убиваться,2.3.2.2,2.3.2.2.2.3.4.1.,1
1232,убить,2.3.2.2,2.3.2.2.2.3.4.2.,2
1233,ублажить,2.3.2.2,2.3.2.2.2.2.3.1.2.,1
1234,убояться,2.3.2.2,2.3.2.2.2.3.5.1.,0
1235,уважать,2.3.2.2,2.3.2.2.2.2.3.1.1.,1
1236,уважать,2.3.2.2,2.3.2.2.2.2.4.,1
1237,увериться,2.3.2.1,2.3.2.1.6.2.,0
1238,уверовать,2.3.2.1,2.3.2.1.6.1.,0
1239,увеселять,2.3.2.2,2.3.2.2.2.2.1.2.,1
1240,увлечь,2.3.2.1,2.3.2.1.4.2.,1
1241,увлечь,2.3.2.2,2.3.2.2.2.1.1.2.,1
1242,увлечь,2.3.2.2,2.3.2.2.2.2.2.2.,1
1243,увлечь,2.3.2.2,2.3.2.2.2.2.3.1.2.,1
1244,увлечься,2.3.2.1,2.3.2.1.4.2.,1
1245,увлечься,2.3.2.2,2.3.2.2.2.1.1.1.,1
1246,увлечься,2.3.2.2,2.3.2.2.2.2.2.1.,1
1247,увлечься,2.3.2.2,2.3.2.2.2.2.3.1.1.,1
1248,угадать,2.3.2.1,2.3.2.1.2.5.,0
1249,углубиться,2.3.2.1,2.3.2.1.2.2.,2
1250,угнетать,2.3.2.1,2.3.2.1.2.1.,1
1251,угнетать,2.3.2.2,2.3.2.2.2.3.5.2.,1
1252,угодить,2.3.2.2,2.3.2.2.2.2.3.1.2.,2
1253,удалить,2.3.2.3,2.3.2.3.1.3.,2
1254,удержать,2.3.2.3,2.3.2.3.1.3.,2
1255,удержать,2.3.2.3,2.3.2.3.1.8.,2
1256,удержаться,2.3.2.3,2.3.2.3.1.8.,2
1257,удивить,2.3.2.2,2.3.2.2.2.1.2.2.,1
1258,удивиться,2.3.2.2,2.3.2.2.2.1.2.1.,1
1259,удовлетворить,2.3.2.2,2.3.2.2.2.2.3.1.2.,0
1260,удовлетворить,2.3.2.3,2.3.2.3.1.7.1.,0
1261,удовлетвориться,2.3.2.2,2.3.2.2.2.2.3.1.1.,0
1262,удовлетвориться,2.3.2.3,2.3.2.3.1.7.1.,0
1263,удовольствоваться,2.3.2.3,2.3.2.3.1.7.1.,0
1264,удостовериться,2.3.2.1,2.3.2.1.6.2.,0
1265,удручить,2.3.2.2,2.3.2.2.2.3.4.2.,1
1266,удумать,2.3.2.1,2.3.2.1.2.4.1.,1
1267,удумать,2.3.2.3,2.3.2.3.1.4.,1
1268,ужаснуться,2.3.2.2,2.3.2.2.2.3.5.1.,1
1269,узаконить,2.3.2.3,2.3.2.3.1.6.1.,0
1270,узнать,2.3.2.1,2.3.2.1.3.1.,0
1271,узнать,2.3.2.1,2.3.2.1.3.2.,0
1272,узнать,2.3.2.1,2.3.2.1.3.3.,0
1273,указать,2.3.2.3,2.3.2.3.1.5.,0
1274,укрепить,2.3.2.3,2.3.2.3.2.2.,2
1275,уловить,2.3.2.1,2.3.2.1.3.3.,0
1276,умалить,2.3.2.1,2.3.2.1.2.6.,0
1277,умилить,2.3.2.2,2.3.2.2.2.2.2.2.,1
1278,умирать,2.3.2.2,2.3.2.2.2.1.1.1.,1
1279,умиротворить,2.3.2.2,2.3.2.2.3.2.2.,1
1280,умнеть,2.3.2.2,2.3.2.2.4.2.1.,1
1281,умствовать,2.3.2.1,2.3.2.1.2.2.,0
1282,умудрить,2.3.2.1,2.3.2.1.2.1.,1
1283,унывать,2.3.2.2,2.3.2.2.3.4.1.,1
1284,упиться,2.3.2.2,2.3.2.2.2.1.1.1.,1
1285,уповать,2.3.2.1,2.3.2.1.6.4.,0
1286,упомнить,2.3.2.1,2.3.2.1.5.1.,0
1287,упрятать,2.3.2.3,2.3.2.3.1.3.,2
1288,упустить,2.3.2.1,2.3.2.1.5.2.,0
1289,уразуметь,2.3.2.1,2.3.2.1.3.3.,0
1290,усадить,2.3.2.3,2.3.2.3.1.2.1.2.,2
1291,усвоить,2.3.2.1,2.3.2.1.3.1.,0
1292,усвоить,2.3.2.1,2.3.2.1.5.1.,0
1293,усладить,2.3.2.2,2.3.2.2.2.2.1.2.,1
1294,услать,2.3.2.3,2.3.2.3.1.2.1.2.,2
1295,уследить,2.3.2.1,2.3.2.1.3.1.,0
1296,усмирить,2.3.2.2,2.3.2.2.3.2.2.,2
1297,усмотреть,2.3.2.1,2.3.2.1.3.3.,0
1298,усомниться,2.3.2.1,2.3.2.1.2.5.,0
1299,успокоить,2.3.2.2,2.3.2.2.3.2.2.,1
1300,успокоиться,2.3.2.2,2.3.2.2.2.3.3.,1
1301,успокоиться,2.3.2.2,2.3.2.2.3.2.1.,1
1302,устанавливать,2.3.2.1,2.3.2.1.3.1.,0
1303,установить,2.3.2.1,2.3.2.1.3.1.,0
1304,установить,2.3.2.3,2.3.2.3.1.5.,0
1305,устать,2.3.2.2,2.3.2.2.2.3.2.1.,1
1306,устоять,2.3.2.3,2.3.2.3.1.8.,2
1307,устрашить,2.3.2.2,2.3.2.2.2.3.5.2.,0
1308,устрашиться,2.3.2.2,2.3.2.2.2.3.5.1.,0
1309,устремить,2.3.2.3,2.3.2.3.1.2.1.2.,2
1310,устремляться,2.3.2.3,2.3.2.3.3.,2
1311,уступить,2.3.2.3,2.3.2.3.1.7.1.,2
1312,уступить,2.3.2.3,2.3.2.3.1.7.2.,2
1313,усыпить,2.3.2.2,2.3.2.2.3.2.2.,1
1314,усыпить,2.3.2.3,2.3.2.3.1.3.,1
1315,утвердить,2.3.2.1,2.3.2.1.6.2.,0
1316,утвердить,2.3.2.3,2.3.2.3.1.5.,0
1317,утвердить,2.3.2.3,2.3.2.3.2.2.,0
1318,утвердиться,2.3.2.1,2.3.2.1.6.2.,0
1319,утереться,2.3.2.2,2.3.2.2.2.3.6.1.,2
