,word,code,full_code,cluster
889,приволочь,2.3.2.3,2.3.2.3.1.2.2.,5
890,приворожить,2.3.2.2,2.3.2.2.2.2.2.2.,12
891,привыкнуть,2.3.2.1,2.3.2.1.5.1.,34
892,привязать,2.3.2.2,2.3.2.2.2.2.3.1.2.,5
893,привязаться,2.3.2.2,2.3.2.2.2.2.3.1.1.,12
894,приглянуться,2.3.2.2,2.3.2.2.2.2.3.1.2.,12
895,пригнать,2.3.2.3,2.3.2.3.1.2.2.,5
896,пригорюниться,2.3.2.2,2.3.2.2.3.4.1.,12
897,придумать,2.3.2.1,2.3.2.1.2.4.1.,28
898,придумать,2.3.2.3,2.3.2.3.1.4.,28
899,прижать,2.3.2.3,2.3.2.3.1.3.,5
900,призадуматься,2.3.2.1,2.3.2.1.2.2.,11
901,призвать,2.3.2.3,2.3.2.3.1.3.,4
902,призвать,2.3.2.3,2.3.2.3.3.,4
903,признать,2.3.2.3,2.3.2.3.1.7.1.,4
904,приказать,2.3.2.3,2.3.2.3.1.1.,16
905,прикинуть,2.3.2.1,2.3.2.1.2.1.,11
906,прикипеть,2.3.2.2,2.3.2.2.2.2.3.1.1.,12
907,приметить,2.3.2.1,2.3.2.1.4.1.,11
908,принимать,2.3.2.1,2.3.2.1.1.,13
909,принимать,2.3.2.1,2.3.2.1.3.3.,13
910,принудить,2.3.2.3,2.3.2.3.1.3.,16
911,принять,2.3.2.1,2.3.2.1.1.,13
912,принять,2.3.2.1,2.3.2.1.3.3.,13
913,припереть,2.3.2.3,2.3.2.3.1.3.,12
914,приписать,2.3.2.1,2.3.2.1.2.6.,2
915,припомнить,2.3.2.1,2.3.2.1.5.1.,28
916,припомниться,2.3.2.1,2.3.2.1.5.1.,28
917,прислать,2.3.2.3,2.3.2.3.1.2.1.2.,33
918,прислушаться,2.3.2.1,2.3.2.1.4.1.,11
919,присмотреться,2.3.2.1,2.3.2.1.3.3.,11
920,присоединиться,2.3.2.3,2.3.2.3.1.7.1.,6
921,присохнуть,2.3.2.2,2.3.2.2.2.2.2.1.,12
922,приспичить,2.3.2.3,2.3.2.3.3.,12
923,пристраститься,2.3.2.2,2.3.2.2.2.2.3.1.1.,3
924,притащить,2.3.2.3,2.3.2.3.1.2.2.,5
925,притерпеться,2.3.2.3,2.3.2.3.4.,12
926,притупиться,2.3.2.2,2.3.2.2.3.2.1.,12
927,притязать,2.3.2.3,2.3.2.3.3.,2
928,приуныть,2.3.2.2,2.3.2.2.3.4.1.,12
929,причесть,2.3.2.1,2.3.2.1.2.6.,2
930,причислить,2.3.2.1,2.3.2.1.2.6.,2
931,пришибить,2.3.2.2,2.3.2.2.2.3.4.2.,12
932,проведать,2.3.2.1,2.3.2.1.3.2.,12
933,проводить,2.3.2.3,2.3.2.3.1.2.1.1.,10
934,проглотить,2.3.2.2,2.3.2.2.2.3.6.1.,5
935,прогнать,2.3.2.3,2.3.2.3.1.2.1.1.,5
936,прогневать,2.3.2.2,2.3.2.2.2.3.7.2.,2
937,прогневаться,2.3.2.2,2.3.2.2.2.3.7.1.,2
938,прогневить,2.3.2.2,2.3.2.2.2.3.7.2.,2
939,продержать,2.3.2.3,2.3.2.3.1.3.,12
940,продумать,2.3.2.1,2.3.2.1.2.2.,28
941,проектирование,2.3.2.3,2.3.2.3.1.4.,10
942,проектировать,2.3.2.3,2.3.2.3.1.4.,10
943,прозреть,2.3.2.1,2.3.2.1.3.3.,2
944,промучиться,2.3.2.2,2.3.2.2.2.3.4.1.,12
945,пронзить,2.3.2.2,2.3.2.2.2.1.1.2.,5
946,проникнуть,2.3.2.1,2.3.2.1.3.3.,6
947,проникнуться,2.3.2.1,2.3.2.1.3.3.,28
948,проницать,2.3.2.1,2.3.2.1.3.1.,12
949,просмотреть,2.3.2.1,2.3.2.1.3.1.,28
950,протестовать,2.3.2.3,2.3.2.3.1.7.2.,4
951,прочувствовать,2.3.2.2,2.3.2.2.1.,12
952,психовать,2.3.2.2,2.3.2.2.2.3.5.1.,12
953,пугать,2.3.2.2,2.3.2.2.2.3.5.2.,22
954,пугать,2.3.2.3,2.3.2.3.1.2.1.3.,22
955,пугаться,2.3.2.2,2.3.2.2.2.3.5.1.,11
956,пустеть,2.3.2.2,2.3.2.2.4.1.,12
957,путаться,2.3.2.1,2.3.2.1.2.3.,5
958,пылать,2.3.2.2,2.3.2.2.2.1.1.1.,5
959,пытать,2.3.2.2,2.3.2.2.2.3.4.2.,5
960,пыхать,2.3.2.2,2.3.2.2.2.1.1.1.,12
961,пьянеть,2.3.2.2,2.3.2.2.2.1.1.1.,22
962,пьянить,2.3.2.2,2.3.2.2.2.1.1.2.,12
963,радовать,2.3.2.2,2.3.2.2.2.2.1.2.,22
964,радоваться,2.3.2.2,2.3.2.2.2.2.1.1.,22
965,разбежаться,2.3.2.1,2.3.2.1.2.3.,5
966,разбираться,2.3.2.1,2.3.2.1.3.1.,28
967,разведать,2.3.2.1,2.3.2.1.3.2.,12
968,развеселить,2.3.2.2,2.3.2.2.2.2.1.2.,11
969,развеселиться,2.3.2.2,2.3.2.2.2.2.1.1.,11
970,разволноваться,2.3.2.2,2.3.2.2.2.1.1.1.,11
971,разворошить,2.3.2.1,2.3.2.1.5.1.,12
972,развязать,2.3.2.3,2.3.2.3.1.6.1.,6
973,разгадать,2.3.2.1,2.3.2.1.2.5.,20
974,разгадать,2.3.2.1,2.3.2.1.3.1.,20
975,разглядеть,2.3.2.1,2.3.2.1.3.3.,23
976,разгневать,2.3.2.2,2.3.2.2.2.3.7.2.,22
977,разделить,2.3.2.1,2.3.2.1.2.6.,9
978,раздирать,2.3.2.2,2.3.2.2.2.3.4.2.,5
979,раздосадовать,2.3.2.2,2.3.2.2.2.3.6.2.,22
980,раздражить,2.3.2.2,2.3.2.2.2.3.6.2.,22
981,раздражиться,2.3.2.2,2.3.2.2.2.3.6.1.,12
982,раздразнить,2.3.2.3,2.3.2.3.3.,12
983,раздумать,2.3.2.3,2.3.2.3.1.4.,12
984,раздуматься,2.3.2.1,2.3.2.1.2.2.,12
985,раздумывать,2.3.2.1,2.3.2.1.2.2.,11
986,разжалобить,2.3.2.2,2.3.2.2.2.2.3.2.2.,12
987,разжечь,2.3.2.2,2.3.2.2.2.1.1.2.,6
988,разлюбить,2.3.2.2,2.3.2.2.2.2.2.1.,12
989,разлюбить,2.3.2.2,2.3.2.2.2.3.2.1.,12
990,размечтаться,2.3.2.1,2.3.2.1.2.4.2.,12
991,размыкать,2.3.2.2,2.3.2.2.3.2.1.,12
992,размыслить,2.3.2.1,2.3.2.1.2.2.,12
993,размышлять,2.3.2.1,2.3.2.1.2.2.,28
994,размягчить,2.3.2.2,2.3.2.2.2.2.3.2.2.,12
995,размякнуть,2.3.2.2,2.3.2.2.3.1.1.,12
996,разнежиться,2.3.2.2,2.3.2.2.3.1.1.,12
997,разнервничаться,2.3.2.2,2.3.2.2.2.3.5.1.,12
998,разобрать,2.3.2.1,2.3.2.1.3.3.,9
999,разобраться,2.3.2.1,2.3.2.1.3.1.,20
1000,разобраться,2.3.2.1,2.3.2.1.3.3.,20
1001,разогнать,2.3.2.3,2.3.2.3.1.2.1.1.,6
1002,разомлеть,2.3.2.2,2.3.2.2.3.1.1.,12
1003,разослать,2.3.2.3,2.3.2.3.1.2.1.2.,33
1004,разочаровать,2.3.2.2,2.3.2.2.2.3.2.2.,22
1005,разочароваться,2.3.2.2,2.3.2.2.2.3.2.1.,3
1006,разрешать,2.3.2.1,2.3.2.1.3.3.,15
1007,разрешать,2.3.2.3,2.3.2.3.1.6.1.,15
1008,разрешить,2.3.2.1,2.3.2.1.3.3.,15
1009,разрешить,2.3.2.3,2.3.2.3.1.6.1.,15
1010,разубедить,2.3.2.1,2.3.2.1.6.2.,12
1011,разузнать,2.3.2.1,2.3.2.1.3.2.,20
1012,разуметь,2.3.2.1,2.3.2.1.3.1.,28
1013,разуметь,2.3.2.1,2.3.2.1.3.3.,28
1014,разъярить,2.3.2.2,2.3.2.2.2.3.7.2.,11
1015,раскачать,2.3.2.3,2.3.2.3.1.3.,12
1016,раскаяться,2.3.2.2,2.3.2.2.2.2.3.2.1.,2
1017,раскрыть,2.3.2.1,2.3.2.1.3.1.,20
1018,распалить,2.3.2.2,2.3.2.2.2.1.1.2.,12
1019,распирать,2.3.2.2,2.3.2.2.2.1.1.1.,12
1020,распознать,2.3.2.1,2.3.2.1.3.2.,20
1021,располагать,2.3.2.3,2.3.2.3.1.4.,9
1022,располагать,2.3.2.3,2.3.2.3.1.5.,9
1023,расположить,2.3.2.2,2.3.2.2.2.2.3.1.2.,9
1024,расположить,2.3.2.3,2.3.2.3.3.,9
1025,расположиться,2.3.2.2,2.3.2.2.2.2.3.1.1.,9
1026,расположиться,2.3.2.3,2.3.2.3.1.4.,9
1027,распорядиться,2.3.2.3,2.3.2.3.1.4.,16
1028,распорядиться,2.3.2.3,2.3.2.3.1.5.,16
1029,распугать,2.3.2.3,2.3.2.3.1.2.1.3.,12
1030,рассадить,2.3.2.3,2.3.2.3.1.2.2.,12
1031,рассеять,2.3.2.3,2.3.2.3.1.2.1.1.,6
1032,рассматриваться,2.3.2.1,2.3.2.1.3.1.,12
1033,рассмотреть,2.3.2.1,2.3.2.1.3.1.,35
1034,расстроить,2.3.2.2,2.3.2.2.3.4.2.,22
1035,расстроиться,2.3.2.2,2.3.2.2.3.4.1.,22
1036,рассудить,2.3.2.1,2.3.2.1.2.2.,2
1037,рассудить,2.3.2.3,2.3.2.3.1.4.,2
1038,рассуждать,2.3.2.1,2.3.2.1.2.2.,28
1039,рассчитать,2.3.2.1,2.3.2.1.2.5.,12
1040,рассчитывать,2.3.2.1,2.3.2.1.2.5.,16
1041,рассчитывать,2.3.2.1,2.3.2.1.6.4.,16
1042,растерзать,2.3.2.2,2.3.2.2.2.3.4.2.,5
1043,растеряться,2.3.2.2,2.3.2.2.2.3.5.1.,11
1044,растревожить,2.3.2.2,2.3.2.2.2.3.5.2.,12
1045,растрогать,2.3.2.2,2.3.2.2.2.2.3.2.2.,22
1046,расхотеться,2.3.2.3,2.3.2.3.3.,12
1047,расценить,2.3.2.1,2.3.2.1.2.6.,4
1048,расчесть,2.3.2.1,2.3.2.1.2.5.,10
1049,расчувствоваться,2.3.2.2,2.3.2.2.2.2.3.2.1.,12
1050,расшевелить,2.3.2.2,2.3.2.2.2.1.1.2.,6
1051,рваться,2.3.2.3,2.3.2.3.3.,5
1052,реагировать,2.3.2.1,2.3.2.1.2.6.,4
1053,реализация,2.3.2.1,2.3.2.1.3.3.,10
1054,ревновать,2.3.2.2,2.3.2.2.2.3.1.,34
1055,решить,2.3.2.3,2.3.2.3.1.1.,16
1056,решить,2.3.2.3,2.3.2.3.1.4.,16
1057,решиться,2.3.2.3,2.3.2.3.1.4.,16
1058,рисовать,2.3.2.1,2.3.2.1.2.4.2.,28
1059,рисоваться,2.3.2.1,2.3.2.1.2.4.2.,12
1060,робеть,2.3.2.2,2.3.2.2.2.3.5.2.,22
1061,сажать,2.3.2.3,2.3.2.3.1.3.,5
1062,сатанеть,2.3.2.2,2.3.2.2.2.3.7.1.,12
1063,сваливать,2.3.2.3,2.3.2.3.1.5.,5
1064,сведать,2.3.2.1,2.3.2.1.3.2.,12
1065,сверлить,2.3.2.1,2.3.2.1.2.2.,5
1066,светить,2.3.2.2,2.3.2.2.2.2.3.1.2.,12
1067,светлеть,2.3.2.2,2.3.2.2.4.2.1.,12
1068,светлеть,2.3.2.2,2.3.2.2.4.3.,12
1069,свирепеть,2.3.2.2,2.3.2.2.2.3.7.1.,12
1070,сгладить,2.3.2.2,2.3.2.2.3.2.2.,6
1071,сгорать,2.3.2.2,2.3.2.2.2.1.1.1.,5
1072,сдаваться,2.3.2.1,2.3.2.1.2.4.1.,5
1073,сдавливать,2.3.2.2,2.3.2.2.3.4.2.,5
1074,сдержать,2.3.2.3,2.3.2.3.1.8.,1
1075,сдерживать,2.3.2.3,2.3.2.3.1.8.,1
1076,сердить,2.3.2.2,2.3.2.2.2.3.7.2.,22
1077,сердиться,2.3.2.2,2.3.2.2.2.3.7.1.,22
1078,серчать,2.3.2.2,2.3.2.2.2.3.7.1.,12
1079,сечь,2.3.2.1,2.3.2.1.3.1.,12
1080,сечь,2.3.2.1,2.3.2.1.3.3.,12
1081,сжалиться,2.3.2.2,2.3.2.2.2.2.3.2.1.,2
1082,сжать,2.3.2.2,2.3.2.2.3.3.2.,5
1083,сжать,2.3.2.2,2.3.2.2.3.4.2.,5
1084,симпатизировать,2.3.2.2,2.3.2.2.2.2.3.1.1.,34
1085,скисать,2.3.2.2,2.3.2.2.3.3.1.,12
1086,скиснуть,2.3.2.2,2.3.2.2.3.3.1.,12
1087,склониться,2.3.2.3,2.3.2.3.1.4.,5
1088,сковать,2.3.2.2,2.3.2.2.2.3.5.2.,5
1089,скорбеть,2.3.2.2,2.3.2.2.3.4.1.,22
1090,скрести,2.3.2.2,2.3.2.2.2.3.5.1.,5
1091,скудеть,2.3.2.2,2.3.2.2.4.2.2.,12
1092,скучать,2.3.2.2,2.3.2.2.3.3.1.,22
1093,скучать,2.3.2.2,2.3.2.2.3.4.1.,22
1094,слабеть,2.3.2.2,2.3.2.2.4.1.,12
1095,слабнуть,2.3.2.2,2.3.2.2.4.1.,12
1096,следить,2.3.2.1,2.3.2.1.3.1.,24
1097,сломаться,2.3.2.2,2.3.2.2.2.3.4.1.,12
1098,слышать,2.3.2.1,2.3.2.1.3.1.,23
1099,слюбиться,2.3.2.2,2.3.2.2.2.2.2.1.,12
1100,смаковать,2.3.2.2,2.3.2.2.2.2.3.1.1.,28
1101,смекать,2.3.2.1,2.3.2.1.3.3.,12
1102,смирить,2.3.2.2,2.3.2.2.3.2.2.,2
1103,смотреть,2.3.2.1,2.3.2.1.2.6.,24
1104,смотреть,2.3.2.1,2.3.2.1.3.1.,24
1105,смотреть,2.3.2.1,2.3.2.1.4.1.,24
1106,смочь,2.3.2.3,2.3.2.3.1.8.,16
1107,смутить,2.3.2.2,2.3.2.2.3.5.2.,11
1108,смутиться,2.3.2.2,2.3.2.2.3.5.1.,11
1109,смыслить,2.3.2.1,2.3.2.1.3.3.,12
1110,смягчить,2.3.2.2,2.3.2.2.3.2.2.,4
1111,смягчиться,2.3.2.2,2.3.2.2.3.2.1.,12
1112,смягчиться,2.3.2.2,2.3.2.2.4.3.,12
1113,снедать,2.3.2.2,2.3.2.2.2.3.4.2.,12
1114,снести,2.3.2.3,2.3.2.3.4.,9
1115,снизойти,2.3.2.2,2.3.2.2.2.2.3.2.1.,2
1116,снизойти,2.3.2.3,2.3.2.3.1.4.,2
1117,сникать,2.3.2.2,2.3.2.2.3.3.1.,12
1118,собираться,2.3.2.3,2.3.2.3.4.,16
1119,соблаговолить,2.3.2.3,2.3.2.3.1.7.1.,2
1120,соблазниться,2.3.2.3,2.3.2.3.3.,12
1121,соболезновать,2.3.2.2,2.3.2.2.2.2.3.2.1.,12
1122,собрать,2.3.2.3,2.3.2.3.1.2.2.,9
1123,собрать,2.3.2.3,2.3.2.3.4.,9
1124,собраться,2.3.2.3,2.3.2.3.1.8.,5
1125,собраться,2.3.2.3,2.3.2.3.4.,5
1126,совеститься,2.3.2.2,2.3.2.2.3.5.1.,12
1127,совратить,2.3.2.3,2.3.2.3.2.1.,2
1128,согласиться,2.3.2.3,2.3.2.3.1.7.1.,4
1129,согласовать,2.3.2.3,2.3.2.3.1.7.1.,10
1130,согнать,2.3.2.3,2.3.2.3.1.2.1.1.,5
1131,согнать,2.3.2.3,2.3.2.3.1.2.2.,5
1132,сожалеть,2.3.2.2,2.3.2.2.2.2.3.1.1.,22
1133,сознать,2.3.2.1,2.3.2.1.3.3.,28
1134,соизволить,2.3.2.3,2.3.2.3.3.,2
1135,сойтись,2.3.2.3,2.3.2.3.1.7.1.,6
1136,сокрушаться,2.3.2.2,2.3.2.2.3.4.1.,22
1137,сокрушить,2.3.2.2,2.3.2.2.3.4.2.,1
1138,сомневаться,2.3.2.1,2.3.2.1.2.5.,7
1139,соображать,2.3.2.1,2.3.2.1.2.1.,11
1140,соображать,2.3.2.1,2.3.2.1.3.1.,11
1141,сообразить,2.3.2.1,2.3.2.1.2.2.,11
1142,сообразить,2.3.2.1,2.3.2.1.3.3.,11
1143,соскучиться,2.3.2.2,2.3.2.2.3.3.1.,22
1144,соскучиться,2.3.2.2,2.3.2.2.3.4.1.,22
1145,сосредоточить,2.3.2.1,2.3.2.1.2.2.,9
1146,сосредоточиться,2.3.2.1,2.3.2.1.2.2.,3
1147,сострадать,2.3.2.2,2.3.2.2.2.2.3.2.1.,12
1148,сохнуть,2.3.2.2,2.3.2.2.2.2.2.1.,5
1149,сочувствовать,2.3.2.2,2.3.2.2.2.2.3.1.1.,34
1150,сочувствовать,2.3.2.2,2.3.2.2.2.2.3.2.1.,34
1151,сплавить,2.3.2.3,2.3.2.3.1.2.1.1.,12
1152,спохватиться,2.3.2.1,2.3.2.1.5.1.,11
1153,справиться,2.3.2.3,2.3.2.3.1.8.,1
1154,спровадить,2.3.2.3,2.3.2.3.1.2.1.1.,12
1155,спросить,2.3.2.3,2.3.2.3.1.1.,11
1156,спугнуть,2.3.2.3,2.3.2.3.1.2.1.3.,11
1157,сразить,2.3.2.2,2.3.2.2.2.1.1.2.,1
1158,ставить,2.3.2.1,2.3.2.1.2.6.,9
1159,стараться,2.3.2.3,2.3.2.3.3.,29
1160,стерпеть,2.3.2.3,2.3.2.3.4.,12
1161,стесняться,2.3.2.2,2.3.2.2.3.5.1.,22
1162,стимулирование,2.3.2.3,2.3.2.3.2.1.,10
1163,стимуляция,2.3.2.3,2.3.2.3.2.1.,10
1164,столбенеть,2.3.2.2,2.3.2.2.4.1.,11
1165,столкнуться,2.3.2.1,2.3.2.1.3.1.,1
1166,стосковаться,2.3.2.2,2.3.2.2.3.4.1.,12
1167,стоять,2.3.2.3,2.3.2.3.1.1.,9
1168,страдать,2.3.2.2,2.3.2.2.2.2.3.2.1.,14
1169,страдать,2.3.2.2,2.3.2.2.2.3.4.1.,14
1170,страшить,2.3.2.2,2.3.2.2.2.3.5.2.,12
1171,страшиться,2.3.2.2,2.3.2.2.2.3.5.1.,2
1172,стращать,2.3.2.2,2.3.2.2.2.3.5.2.,12
1173,стремиться,2.3.2.3,2.3.2.3.3.,29
1174,струхнуть,2.3.2.2,2.3.2.2.2.3.5.1.,12
1175,стыдиться,2.3.2.2,2.3.2.2.3.5.1.,22
1176,стянуть,2.3.2.3,2.3.2.3.1.2.2.,5
1177,судить,2.3.2.1,2.3.2.1.2.6.,20
1178,судить,2.3.2.3,2.3.2.3.1.4.,20
1179,схватить,2.3.2.1,2.3.2.1.3.3.,5
1180,считать,2.3.2.1,2.3.2.1.2.6.,0
1181,считаться,2.3.2.1,2.3.2.1.4.1.,2
1182,таскать,2.3.2.3,2.3.2.3.1.3.,5
1183,тащить,2.3.2.3,2.3.2.3.1.3.,5
1184,таять,2.3.2.2,2.3.2.2.3.1.1.,5
1185,твердеть,2.3.2.2,2.3.2.2.4.2.1.,12
1186,теплеть,2.3.2.2,2.3.2.2.4.3.,12
1187,терзать,2.3.2.2,2.3.2.2.2.3.4.2.,22
1188,терзаться,2.3.2.2,2.3.2.2.2.3.4.1.,22
1189,терпеть,2.3.2.3,2.3.2.3.4.,1
1190,терпеться,2.3.2.3,2.3.2.3.4.,12
1191,теснить,2.3.2.2,2.3.2.2.2.3.4.2.,5
1192,тешить,2.3.2.2,2.3.2.2.2.2.3.1.2.,22
1193,тешиться,2.3.2.2,2.3.2.2.2.2.3.1.1.,12
1194,толкать,2.3.2.3,2.3.2.3.2.1.,5
1195,томить,2.3.2.2,2.3.2.2.2.3.4.2.,22
1196,томиться,2.3.2.2,2.3.2.2.2.3.4.1.,22
1197,томиться,2.3.2.2,2.3.2.2.2.3.5.1.,22
1198,томиться,2.3.2.2,2.3.2.2.3.1.1.,22
1199,томиться,2.3.2.2,2.3.2.2.3.3.1.,22
1200,торжествовать,2.3.2.2,2.3.2.2.2.2.1.1.,2
1201,торопить,2.3.2.3,2.3.2.3.2.3.,11
1202,тосковать,2.3.2.2,2.3.2.2.3.3.1.,22
1203,тосковать,2.3.2.2,2.3.2.2.3.4.1.,22
1204,точить,2.3.2.2,2.3.2.2.2.3.4.2.,5
1205,травмировать,2.3.2.2,2.3.2.2.2.3.4.2.,11
1206,требовать,2.3.2.3,2.3.2.3.1.1.,15
1207,требовать,2.3.2.3,2.3.2.3.1.5.,15
1208,тревожить,2.3.2.2,2.3.2.2.2.3.5.2.,22
1209,тревожиться,2.3.2.2,2.3.2.2.2.3.5.1.,22
1210,трезветь,2.3.2.2,2.3.2.2.4.2.1.,11
1211,трепетать,2.3.2.2,2.3.2.2.2.1.1.1.,5
1212,трепетать,2.3.2.2,2.3.2.2.2.3.5.1.,5
1213,трепыхаться,2.3.2.2,2.3.2.2.2.3.5.1.,5
1214,трогать,2.3.2.2,2.3.2.2.2.2.3.2.2.,5
1215,тронуться,2.3.2.2,2.3.2.2.2.2.3.2.1.,12
1216,трусить,2.3.2.2,2.3.2.2.2.3.5.1.,11
1217,трястись,2.3.2.2,2.3.2.2.2.3.5.1.,5
1218,тужить,2.3.2.2,2.3.2.2.3.4.1.,12
1219,туманить,2.3.2.1,2.3.2.1.2.3.,12
1220,тупеть,2.3.2.2,2.3.2.2.4.1.,12
1221,тыкать,2.3.2.3,2.3.2.3.1.2.1.2.,5
1222,тяготеть,2.3.2.1,2.3.2.1.4.2.,28
1223,тяготить,2.3.2.2,2.3.2.2.2.3.4.2.,22
1224,тяготиться,2.3.2.2,2.3.2.2.2.3.4.1.,22
1225,тянуть,2.3.2.1,2.3.2.1.4.2.,5
1226,тянуть,2.3.2.3,2.3.2.3.1.3.,5
1227,тянуть,2.3.2.3,2.3.2.3.3.,5
1228,тянуться,2.3.2.3,2.3.2.3.3.,5
1229,убедить,2.3.2.1,2.3.2.1.6.2.,20
1230,убедиться,2.3.2.1,2.3.2.1.6.2.,20
1231,убиваться,2.3.2.2,2.3.2.2.2.3.4.1.,12
1232,убить,2.3.2.2,2.3.2.2.2.3.4.2.,18
1233,ублажить,2.3.2.2,2.3.2.2.2.2.3.1.2.,12
1234,убояться,2.3.2.2,2.3.2.2.2.3.5.1.,2
1235,уважать,2.3.2.2,2.3.2.2.2.2.3.1.1.,34
1236,уважать,2.3.2.2,2.3.2.2.2.2.4.,34
1237,увериться,2.3.2.1,2.3.2.1.6.2.,2
1238,уверовать,2.3.2.1,2.3.2.1.6.1.,2
1239,увеселять,2.3.2.2,2.3.2.2.2.2.1.2.,12
1240,увлечь,2.3.2.1,2.3.2.1.4.2.,3
1241,увлечь,2.3.2.2,2.3.2.2.2.1.1.2.,3
1242,увлечь,2.3.2.2,2.3.2.2.2.2.2.2.,3
1243,увлечь,2.3.2.2,2.3.2.2.2.2.3.1.2.,3
1244,увлечься,2.3.2.1,2.3.2.1.4.2.,3
1245,увлечься,2.3.2.2,2.3.2.2.2.1.1.1.,3
1246,увлечься,2.3.2.2,2.3.2.2.2.2.2.1.,3
1247,увлечься,2.3.2.2,2.3.2.2.2.2.3.1.1.,3
1248,угадать,2.3.2.1,2.3.2.1.2.5.,20
1249,углубиться,2.3.2.1,2.3.2.1.2.2.,6
1250,угнетать,2.3.2.1,2.3.2.1.2.1.,22
1251,угнетать,2.3.2.2,2.3.2.2.2.3.5.2.,22
1252,угодить,2.3.2.2,2.3.2.2.2.2.3.1.2.,5
1253,удалить,2.3.2.3,2.3.2.3.1.3.,4
1254,удержать,2.3.2.3,2.3.2.3.1.3.,1
1255,удержать,2.3.2.3,2.3.2.3.1.8.,1
1256,удержаться,2.3.2.3,2.3.2.3.1.8.,1
1257,удивить,2.3.2.2,2.3.2.2.2.1.2.2.,11
1258,удивиться,2.3.2.2,2.3.2.2.2.1.2.1.,11
1259,удовлетворить,2.3.2.2,2.3.2.2.2.2.3.1.2.,4
1260,удовлетворить,2.3.2.3,2.3.2.3.1.7.1.,4
1261,удовлетвориться,2.3.2.2,2.3.2.2.2.2.3.1.1.,12
1262,удовлетвориться,2.3.2.3,2.3.2.3.1.7.1.,12
1263,удовольствоваться,2.3.2.3,2.3.2.3.1.7.1.,2
1264,удостовериться,2.3.2.1,2.3.2.1.6.2.,12
1265,удручить,2.3.2.2,2.3.2.2.2.3.4.2.,12
1266,удумать,2.3.2.1,2.3.2.1.2.4.1.,12
1267,удумать,2.3.2.3,2.3.2.3.1.4.,12
1268,ужаснуться,2.3.2.2,2.3.2.2.2.3.5.1.,11
1269,узаконить,2.3.2.3,2.3.2.3.1.6.1.,2
1270,узнать,2.3.2.1,2.3.2.1.3.1.,20
1271,узнать,2.3.2.1,2.3.2.1.3.2.,20
1272,узнать,2.3.2.1,2.3.2.1.3.3.,20
1273,указать,2.3.2.3,2.3.2.3.1.5.,35
1274,укрепить,2.3.2.3,2.3.2.3.2.2.,1
1275,уловить,2.3.2.1,2.3.2.1.3.3.,20
1276,умалить,2.3.2.1,2.3.2.1.2.6.,2
1277,умилить,2.3.2.2,2.3.2.2.2.2.2.2.,11
1278,умирать,2.3.2.2,2.3.2.2.2.1.1.1.,22
1279,умиротворить,2.3.2.2,2.3.2.2.3.2.2.,12
1280,умнеть,2.3.2.2,2.3.2.2.4.2.1.,12
1281,умствовать,2.3.2.1,2.3.2.1.2.2.,12
1282,умудрить,2.3.2.1,2.3.2.1.2.1.,12
1283,унывать,2.3.2.2,2.3.2.2.3.4.1.,22
1284,упиться,2.3.2.2,2.3.2.2.2.1.1.1.,12
1285,уповать,2.3.2.1,2.3.2.1.6.4.,2
1286,упомнить,2.3.2.1,2.3.2.1.5.1.,12
1287,упрятать,2.3.2.3,2.3.2.3.1.3.,5
1288,упустить,2.3.2.1,2.3.2.1.5.2.,11
1289,уразуметь,2.3.2.1,2.3.2.1.3.3.,12
1290,усадить,2.3.2.3,2.3.2.3.1.2.1.2.,5
1291,усвоить,2.3.2.1,2.3.2.1.3.1.,28
1292,усвоить,2.3.2.1,2.3.2.1.5.1.,28
1293,усладить,2.3.2.2,2.3.2.2.2.2.1.2.,12
1294,услать,2.3.2.3,2.3.2.3.1.2.1.2.,12
1295,уследить,2.3.2.1,2.3.2.1.3.1.,12
1296,усмирить,2.3.2.2,2.3.2.2.3.2.2.,12
1297,усмотреть,2.3.2.1,2.3.2.1.3.3.,4
1298,усомниться,2.3.2.1,2.3.2.1.2.5.,7
1299,успокоить,2.3.2.2,2.3.2.2.3.2.2.,6
1300,успокоиться,2.3.2.2,2.3.2.2.2.3.3.,11
1301,успокоиться,2.3.2.2,2.3.2.2.3.2.1.,11
1302,устанавливать,2.3.2.1,2.3.2.1.3.1.,10
1303,установить,2.3.2.1,2.3.2.1.3.1.,9
1304,установить,2.3.2.3,2.3.2.3.1.5.,9
1305,устать,2.3.2.2,2.3.2.2.2.3.2.1.,22
1306,устоять,2.3.2.3,2.3.2.3.1.8.,1
1307,устрашить,2.3.2.2,2.3.2.2.2.3.5.2.,2
1308,устрашиться,2.3.2.2,2.3.2.2.2.3.5.1.,2
1309,устремить,2.3.2.3,2.3.2.3.1.2.1.2.,6
1310,устремляться,2.3.2.3,2.3.2.3.3.,5
1311,уступить,2.3.2.3,2.3.2.3.1.7.1.,1
1312,уступить,2.3.2.3,2.3.2.3.1.7.2.,1
1313,усыпить,2.3.2.2,2.3.2.2.3.2.2.,6
1314,усыпить,2.3.2.3,2.3.2.3.1.3.,6
1315,утвердить,2.3.2.1,2.3.2.1.6.2.,8
1316,утвердить,2.3.2.3,2.3.2.3.1.5.,8
1317,утвердить,2.3.2.3,2.3.2.3.2.2.,8
1318,утвердиться,2.3.2.1,2.3.2.1.6.2.,1
1319,утереться,2.3.2.2,2.3.2.2.2.3.6.1.,12
